Shandong Weigao Group Medical Polymer Company Limited*
山東威高集團醫用高分子製品股份有限公司
(a joint stock limited company incorporated in the People’s Republic of China with limited liability)
（在中華人民共和國註冊成立的股份有限公司）
 (Stock Code 股票號碼 : 1066)

* For identification purposes only
 僅供識別




Annual Report 2018 年報
                                                              CONTENTS
                                                                  目錄




CORPORATE INFORMATION                            公司資料                2

CORPORATE PROFILE                                公司簡介                4

CHAIRMAN’S STATEMENT                             主席報告書               5

MANAGEMENT DISCUSSION AND ANALYSIS               管理層討論與分析            9

REPORT OF THE SUPERVISORY COMMITTEE              監事會報告書             22

REPORT OF THE DIRECTORS                          董事會報告              24

CORPORATE GOVERNANCE REPORT                      企業管治報告             39

DIRECTORS, SUPERVISORS AND SENIOR MANAGEMENT     董事、監事及高級管理人員       60

ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT      環境、社會及管治報告         67

INDEPENDENT AUDITOR’S REPORT                     獨立核數師報告書           99

CONSOLIDATED STATEMENT OF PROFIT OR LOSS AND     綜合損益及其他全面收入報表     106
 OTHER COMPREHENSIVE INCOME

CONSOLIDATED STATEMENT OF FINANCIAL POSITION     綜合財務狀況表           108

CONSOLIDATED STATEMENT OF CHANGES IN EQUITY      綜合權益變動報表          110

CONSOLIDATED STATEMENT OF CASH FLOWS             綜合現金流量報表          112

NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS   綜合財務報表附註          114

FINANCIAL SUMMARY                                財務概要              292




                                                                         1
    CORPORATE INFORMATION
    公司資料

    DIRECTORS AND SUPERVISORS                                            董事及監事
     Committee and the Board of Directors in ascertaining the             三十一日止年度，本集團已更新內部審核
     effectiveness of the Group’s risk management and internal            章程，其界定內部審核部門的範圍及職責
     control systems on an annual and ongoing basis. During               及其報告框架。本集團已進行年度風險評
     the year ended 31 December 2018, the Group has updated               估，可識別本集團各主要業務分部的相關
     an internal audit charter which defined the scope and the            策略風險、經營風險、財務風險及合規風
     duties and responsibilities of the internal audit function           險。風險因素乃於本集團層面進行分析及
     and its reporting protocol. The Group has conducted an               綜合。根據風險風險評估結果及風險導向
     annual risk assessment which identified respective strategic         的審核方法，本集團已制定一個三年審核
     risks, operational risks, financial risks and compliance risks       計劃，可據此將所識別之風險優先列入年
     for each of the major business segment of the Group. Risk            度審核項目。本集團內部審核部門根據審
